xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	PANEL	group
1.5125	1.5375	1.525 1.45	log10.penalty	1.525	log10.penalty	1.45	1	860
1.5375	1.5625	1.55 1.45	log10.penalty	1.55	log10.penalty	1.45	1	900
1.5625	1.5875	1.575 1.45	log10.penalty	1.575	log10.penalty	1.45	1	940
1.5875	1.6125	1.6 1.45	log10.penalty	1.6	log10.penalty	1.45	1	980
1.6125	1.6375	1.625 1.45	log10.penalty	1.625	log10.penalty	1.45	1	1020
1.6375	1.6625	1.65 1.45	log10.penalty	1.65	log10.penalty	1.45	1	1060
1.6625	1.6875	1.675 1.45	log10.penalty	1.675	log10.penalty	1.45	1	1100
1.6875	1.7125	1.7 1.45	log10.penalty	1.7	log10.penalty	1.45	1	1140
1.7125	1.7375	1.725 1.45	log10.penalty	1.725	log10.penalty	1.45	1	1180
1.7375	1.7625	1.75 1.45	log10.penalty	1.75	log10.penalty	1.45	1	1220
1.7625	1.7875	1.775 1.45	log10.penalty	1.775	log10.penalty	1.45	1	1260
1.7875	1.8125	1.8 1.45	log10.penalty	1.8	log10.penalty	1.45	1	1300
1.8125	1.8375	1.825 1.45	log10.penalty	1.825	log10.penalty	1.45	1	1340
1.8375	1.8625	1.85 1.45	log10.penalty	1.85	log10.penalty	1.45	1	1380
1.8625	1.8875	1.875 1.45	log10.penalty	1.875	log10.penalty	1.45	1	1420
1.8875	1.9125	1.9 1.45	log10.penalty	1.9	log10.penalty	1.45	1	1460
1.9125	1.9375	1.925 1.45	log10.penalty	1.925	log10.penalty	1.45	1	1500
1.9375	1.9625	1.95 1.45	log10.penalty	1.95	log10.penalty	1.45	1	1540
1.9625	1.9875	1.975 1.45	log10.penalty	1.975	log10.penalty	1.45	1	1580
1.9875	2.0125	2 1.45	log10.penalty	2	log10.penalty	1.45	1	1620
0.9875	1.0125	1 1.475	log10.penalty	1	log10.penalty	1.475	1	20
1.0125	1.0375	1.025 1.475	log10.penalty	1.025	log10.penalty	1.475	1	60
1.0375	1.0625	1.05 1.475	log10.penalty	1.05	log10.penalty	1.475	1	100
1.0625	1.0875	1.075 1.475	log10.penalty	1.075	log10.penalty	1.475	1	140
1.0875	1.1125	1.1 1.475	log10.penalty	1.1	log10.penalty	1.475	1	180
1.1125	1.1375	1.125 1.475	log10.penalty	1.125	log10.penalty	1.475	1	220
1.1375	1.1625	1.15 1.475	log10.penalty	1.15	log10.penalty	1.475	1	260
1.1625	1.1875	1.175 1.475	log10.penalty	1.175	log10.penalty	1.475	1	300
1.1875	1.2125	1.2 1.475	log10.penalty	1.2	log10.penalty	1.475	1	340
1.2125	1.2375	1.225 1.475	log10.penalty	1.225	log10.penalty	1.475	1	380
1.2375	1.2625	1.25 1.475	log10.penalty	1.25	log10.penalty	1.475	1	420
1.2625	1.2875	1.275 1.475	log10.penalty	1.275	log10.penalty	1.475	1	460
1.2875	1.3125	1.3 1.475	log10.penalty	1.3	log10.penalty	1.475	1	500
1.3125	1.3375	1.325 1.475	log10.penalty	1.325	log10.penalty	1.475	1	540
1.3375	1.3625	1.35 1.475	log10.penalty	1.35	log10.penalty	1.475	1	580
1.3625	1.3875	1.375 1.475	log10.penalty	1.375	log10.penalty	1.475	1	620
1.3875	1.4125	1.4 1.475	log10.penalty	1.4	log10.penalty	1.475	1	660
1.4125	1.4375	1.425 1.475	log10.penalty	1.425	log10.penalty	1.475	1	700
1.4375	1.4625	1.45 1.475	log10.penalty	1.45	log10.penalty	1.475	1	740
1.4625	1.4875	1	log10.penalty	1.475	log10.penalty	1.475	1	1
1.4875	1.5125	1.5 1.475	log10.penalty	1.5	log10.penalty	1.475	1	821
1.5125	1.5375	1.525 1.475	log10.penalty	1.525	log10.penalty	1.475	1	861
1.5375	1.5625	1.55 1.475	log10.penalty	1.55	log10.penalty	1.475	1	901
1.5625	1.5875	1.575 1.475	log10.penalty	1.575	log10.penalty	1.475	1	941
1.5875	1.6125	1.6 1.475	log10.penalty	1.6	log10.penalty	1.475	1	981
1.6125	1.6375	1.625 1.475	log10.penalty	1.625	log10.penalty	1.475	1	1021
1.6375	1.6625	1.65 1.475	log10.penalty	1.65	log10.penalty	1.475	1	1061
1.6625	1.6875	1.675 1.475	log10.penalty	1.675	log10.penalty	1.475	1	1101
1.6875	1.7125	1.7 1.475	log10.penalty	1.7	log10.penalty	1.475	1	1141
1.7125	1.7375	1.725 1.475	log10.penalty	1.725	log10.penalty	1.475	1	1181
1.7375	1.7625	1.75 1.475	log10.penalty	1.75	log10.penalty	1.475	1	1221
1.7625	1.7875	1.775 1.475	log10.penalty	1.775	log10.penalty	1.475	1	1261
1.7875	1.8125	1.8 1.475	log10.penalty	1.8	log10.penalty	1.475	1	1301
1.8125	1.8375	1.825 1.475	log10.penalty	1.825	log10.penalty	1.475	1	1341
1.8375	1.8625	1.85 1.475	log10.penalty	1.85	log10.penalty	1.475	1	1381
1.8625	1.8875	1.875 1.475	log10.penalty	1.875	log10.penalty	1.475	1	1421
1.8875	1.9125	1.9 1.475	log10.penalty	1.9	log10.penalty	1.475	1	1461
1.9125	1.9375	1.925 1.475	log10.penalty	1.925	log10.penalty	1.475	1	1501
1.9375	1.9625	1.95 1.475	log10.penalty	1.95	log10.penalty	1.475	1	1541
1.9625	1.9875	1.975 1.475	log10.penalty	1.975	log10.penalty	1.475	1	1581
1.9875	2.0125	2 1.475	log10.penalty	2	log10.penalty	1.475	1	1621
0.9875	1.0125	1 1.5	log10.penalty	1	log10.penalty	1.5	1	21
1.0125	1.0375	1.025 1.5	log10.penalty	1.025	log10.penalty	1.5	1	61
1.0375	1.0625	1.05 1.5	log10.penalty	1.05	log10.penalty	1.5	1	101
1.0625	1.0875	1.075 1.5	log10.penalty	1.075	log10.penalty	1.5	1	141
1.0875	1.1125	1.1 1.5	log10.penalty	1.1	log10.penalty	1.5	1	181
1.1125	1.1375	1.125 1.5	log10.penalty	1.125	log10.penalty	1.5	1	221
1.1375	1.1625	1.15 1.5	log10.penalty	1.15	log10.penalty	1.5	1	261
1.1625	1.1875	1.175 1.5	log10.penalty	1.175	log10.penalty	1.5	1	301
1.1875	1.2125	1.2 1.5	log10.penalty	1.2	log10.penalty	1.5	1	341
1.2125	1.2375	1.225 1.5	log10.penalty	1.225	log10.penalty	1.5	1	381
1.2375	1.2625	1.25 1.5	log10.penalty	1.25	log10.penalty	1.5	1	421
1.2625	1.2875	1.275 1.5	log10.penalty	1.275	log10.penalty	1.5	1	461
1.2875	1.3125	1.3 1.5	log10.penalty	1.3	log10.penalty	1.5	1	501
1.3125	1.3375	1.325 1.5	log10.penalty	1.325	log10.penalty	1.5	1	541
1.3375	1.3625	1.35 1.5	log10.penalty	1.35	log10.penalty	1.5	1	581
1.3625	1.3875	1.375 1.5	log10.penalty	1.375	log10.penalty	1.5	1	621
1.3875	1.4125	1.4 1.5	log10.penalty	1.4	log10.penalty	1.5	1	661
1.4125	1.4375	1.425 1.5	log10.penalty	1.425	log10.penalty	1.5	1	701
1.4375	1.4625	1.45 1.5	log10.penalty	1.45	log10.penalty	1.5	1	741
1.4625	1.4875	1.475 1.5	log10.penalty	1.475	log10.penalty	1.5	1	781
1.4875	1.5125	1	log10.penalty	1.5	log10.penalty	1.5	1	1
1.5125	1.5375	1.525 1.5	log10.penalty	1.525	log10.penalty	1.5	1	862
1.5375	1.5625	1.55 1.5	log10.penalty	1.55	log10.penalty	1.5	1	902
1.5625	1.5875	1.575 1.5	log10.penalty	1.575	log10.penalty	1.5	1	942
1.5875	1.6125	1.6 1.5	log10.penalty	1.6	log10.penalty	1.5	1	982
1.6125	1.6375	1.625 1.5	log10.penalty	1.625	log10.penalty	1.5	1	1022
1.6375	1.6625	1.65 1.5	log10.penalty	1.65	log10.penalty	1.5	1	1062
1.6625	1.6875	1.675 1.5	log10.penalty	1.675	log10.penalty	1.5	1	1102
1.6875	1.7125	1.7 1.5	log10.penalty	1.7	log10.penalty	1.5	1	1142
1.7125	1.7375	1.725 1.5	log10.penalty	1.725	log10.penalty	1.5	1	1182
1.7375	1.7625	1.75 1.5	log10.penalty	1.75	log10.penalty	1.5	1	1222
1.7625	1.7875	1.775 1.5	log10.penalty	1.775	log10.penalty	1.5	1	1262
1.7875	1.8125	1.8 1.5	log10.penalty	1.8	log10.penalty	1.5	1	1302
1.8125	1.8375	1.825 1.5	log10.penalty	1.825	log10.penalty	1.5	1	1342
1.8375	1.8625	1.85 1.5	log10.penalty	1.85	log10.penalty	1.5	1	1382
1.8625	1.8875	1.875 1.5	log10.penalty	1.875	log10.penalty	1.5	1	1422
1.8875	1.9125	1.9 1.5	log10.penalty	1.9	log10.penalty	1.5	1	1462
1.9125	1.9375	1.925 1.5	log10.penalty	1.925	log10.penalty	1.5	1	1502
1.9375	1.9625	1.95 1.5	log10.penalty	1.95	log10.penalty	1.5	1	1542
1.9625	1.9875	1.975 1.5	log10.penalty	1.975	log10.penalty	1.5	1	1582
1.9875	2.0125	2 1.5	log10.penalty	2	log10.penalty	1.5	1	1622
0.9875	1.0125	1 1.525	log10.penalty	1	log10.penalty	1.525	1	22
1.0125	1.0375	1.025 1.525	log10.penalty	1.025	log10.penalty	1.525	1	62
1.0375	1.0625	1.05 1.525	log10.penalty	1.05	log10.penalty	1.525	1	102
1.0625	1.0875	1.075 1.525	log10.penalty	1.075	log10.penalty	1.525	1	142
1.0875	1.1125	1.1 1.525	log10.penalty	1.1	log10.penalty	1.525	1	182
1.1125	1.1375	1.125 1.525	log10.penalty	1.125	log10.penalty	1.525	1	222
1.1375	1.1625	1.15 1.525	log10.penalty	1.15	log10.penalty	1.525	1	262
1.1625	1.1875	1.175 1.525	log10.penalty	1.175	log10.penalty	1.525	1	302
1.1875	1.2125	1.2 1.525	log10.penalty	1.2	log10.penalty	1.525	1	342
1.2125	1.2375	1.225 1.525	log10.penalty	1.225	log10.penalty	1.525	1	382
1.2375	1.2625	1.25 1.525	log10.penalty	1.25	log10.penalty	1.525	1	422
1.2625	1.2875	1.275 1.525	log10.penalty	1.275	log10.penalty	1.525	1	462
1.2875	1.3125	1.3 1.525	log10.penalty	1.3	log10.penalty	1.525	1	502
1.3125	1.3375	1.325 1.525	log10.penalty	1.325	log10.penalty	1.525	1	542
1.3375	1.3625	1.35 1.525	log10.penalty	1.35	log10.penalty	1.525	1	582
1.3625	1.3875	1.375 1.525	log10.penalty	1.375	log10.penalty	1.525	1	622
1.3875	1.4125	1.4 1.525	log10.penalty	1.4	log10.penalty	1.525	1	662
1.4125	1.4375	1.425 1.525	log10.penalty	1.425	log10.penalty	1.525	1	702
1.4375	1.4625	1.45 1.525	log10.penalty	1.45	log10.penalty	1.525	1	742
1.4625	1.4875	1.475 1.525	log10.penalty	1.475	log10.penalty	1.525	1	782
1.4875	1.5125	1.5 1.525	log10.penalty	1.5	log10.penalty	1.525	1	822
1.5125	1.5375	1	log10.penalty	1.525	log10.penalty	1.525	1	1
1.5375	1.5625	1.55 1.525	log10.penalty	1.55	log10.penalty	1.525	1	903
1.5625	1.5875	1.575 1.525	log10.penalty	1.575	log10.penalty	1.525	1	943
1.5875	1.6125	1.6 1.525	log10.penalty	1.6	log10.penalty	1.525	1	983
1.6125	1.6375	1.625 1.525	log10.penalty	1.625	log10.penalty	1.525	1	1023
1.6375	1.6625	1.65 1.525	log10.penalty	1.65	log10.penalty	1.525	1	1063
1.6625	1.6875	1.675 1.525	log10.penalty	1.675	log10.penalty	1.525	1	1103
1.6875	1.7125	1.7 1.525	log10.penalty	1.7	log10.penalty	1.525	1	1143
1.7125	1.7375	1.725 1.525	log10.penalty	1.725	log10.penalty	1.525	1	1183
1.7375	1.7625	1.75 1.525	log10.penalty	1.75	log10.penalty	1.525	1	1223
1.7625	1.7875	1.775 1.525	log10.penalty	1.775	log10.penalty	1.525	1	1263
1.7875	1.8125	1.8 1.525	log10.penalty	1.8	log10.penalty	1.525	1	1303
1.8125	1.8375	1.825 1.525	log10.penalty	1.825	log10.penalty	1.525	1	1343
1.8375	1.8625	1.85 1.525	log10.penalty	1.85	log10.penalty	1.525	1	1383
1.8625	1.8875	1.875 1.525	log10.penalty	1.875	log10.penalty	1.525	1	1423
1.8875	1.9125	1.9 1.525	log10.penalty	1.9	log10.penalty	1.525	1	1463
1.9125	1.9375	1.925 1.525	log10.penalty	1.925	log10.penalty	1.525	1	1503
1.9375	1.9625	1.95 1.525	log10.penalty	1.95	log10.penalty	1.525	1	1543
1.9625	1.9875	1.975 1.525	log10.penalty	1.975	log10.penalty	1.525	1	1583
1.9875	2.0125	2 1.525	log10.penalty	2	log10.penalty	1.525	1	1623
0.9875	1.0125	1 1.55	log10.penalty	1	log10.penalty	1.55	1	23
1.0125	1.0375	1.025 1.55	log10.penalty	1.025	log10.penalty	1.55	1	63
1.0375	1.0625	1.05 1.55	log10.penalty	1.05	log10.penalty	1.55	1	103
1.0625	1.0875	1.075 1.55	log10.penalty	1.075	log10.penalty	1.55	1	143
1.0875	1.1125	1.1 1.55	log10.penalty	1.1	log10.penalty	1.55	1	183
1.1125	1.1375	1.125 1.55	log10.penalty	1.125	log10.penalty	1.55	1	223
1.1375	1.1625	1.15 1.55	log10.penalty	1.15	log10.penalty	1.55	1	263
1.1625	1.1875	1.175 1.55	log10.penalty	1.175	log10.penalty	1.55	1	303
1.1875	1.2125	1.2 1.55	log10.penalty	1.2	log10.penalty	1.55	1	343
1.2125	1.2375	1.225 1.55	log10.penalty	1.225	log10.penalty	1.55	1	383
1.2375	1.2625	1.25 1.55	log10.penalty	1.25	log10.penalty	1.55	1	423
1.2625	1.2875	1.275 1.55	log10.penalty	1.275	log10.penalty	1.55	1	463
1.2875	1.3125	1.3 1.55	log10.penalty	1.3	log10.penalty	1.55	1	503
1.3125	1.3375	1.325 1.55	log10.penalty	1.325	log10.penalty	1.55	1	543
1.3375	1.3625	1.35 1.55	log10.penalty	1.35	log10.penalty	1.55	1	583
1.3625	1.3875	1.375 1.55	log10.penalty	1.375	log10.penalty	1.55	1	623
1.3875	1.4125	1.4 1.55	log10.penalty	1.4	log10.penalty	1.55	1	663
1.4125	1.4375	1.425 1.55	log10.penalty	1.425	log10.penalty	1.55	1	703
1.4375	1.4625	1.45 1.55	log10.penalty	1.45	log10.penalty	1.55	1	743
1.4625	1.4875	1.475 1.55	log10.penalty	1.475	log10.penalty	1.55	1	783
1.4875	1.5125	1.5 1.55	log10.penalty	1.5	log10.penalty	1.55	1	823
1.5125	1.5375	1.525 1.55	log10.penalty	1.525	log10.penalty	1.55	1	863
1.5375	1.5625	1	log10.penalty	1.55	log10.penalty	1.55	1	1
1.5625	1.5875	1.575 1.55	log10.penalty	1.575	log10.penalty	1.55	1	944
1.5875	1.6125	1.6 1.55	log10.penalty	1.6	log10.penalty	1.55	1	984
1.6125	1.6375	1.625 1.55	log10.penalty	1.625	log10.penalty	1.55	1	1024
1.6375	1.6625	1.65 1.55	log10.penalty	1.65	log10.penalty	1.55	1	1064
1.6625	1.6875	1.675 1.55	log10.penalty	1.675	log10.penalty	1.55	1	1104
1.6875	1.7125	1.7 1.55	log10.penalty	1.7	log10.penalty	1.55	1	1144
1.7125	1.7375	1.725 1.55	log10.penalty	1.725	log10.penalty	1.55	1	1184
1.7375	1.7625	1.75 1.55	log10.penalty	1.75	log10.penalty	1.55	1	1224
1.7625	1.7875	1.775 1.55	log10.penalty	1.775	log10.penalty	1.55	1	1264
1.7875	1.8125	1.8 1.55	log10.penalty	1.8	log10.penalty	1.55	1	1304
1.8125	1.8375	1.825 1.55	log10.penalty	1.825	log10.penalty	1.55	1	1344
1.8375	1.8625	1.85 1.55	log10.penalty	1.85	log10.penalty	1.55	1	1384
1.8625	1.8875	1.875 1.55	log10.penalty	1.875	log10.penalty	1.55	1	1424
1.8875	1.9125	1.9 1.55	log10.penalty	1.9	log10.penalty	1.55	1	1464
1.9125	1.9375	1.925 1.55	log10.penalty	1.925	log10.penalty	1.55	1	1504
1.9375	1.9625	1.95 1.55	log10.penalty	1.95	log10.penalty	1.55	1	1544
1.9625	1.9875	1.975 1.55	log10.penalty	1.975	log10.penalty	1.55	1	1584
1.9875	2.0125	2 1.55	log10.penalty	2	log10.penalty	1.55	1	1624
0.9875	1.0125	1 1.575	log10.penalty	1	log10.penalty	1.575	1	24
1.0125	1.0375	1.025 1.575	log10.penalty	1.025	log10.penalty	1.575	1	64
1.0375	1.0625	1.05 1.575	log10.penalty	1.05	log10.penalty	1.575	1	104
1.0625	1.0875	1.075 1.575	log10.penalty	1.075	log10.penalty	1.575	1	144
1.0875	1.1125	1.1 1.575	log10.penalty	1.1	log10.penalty	1.575	1	184
1.1125	1.1375	1.125 1.575	log10.penalty	1.125	log10.penalty	1.575	1	224
1.1375	1.1625	1.15 1.575	log10.penalty	1.15	log10.penalty	1.575	1	264
1.1625	1.1875	1.175 1.575	log10.penalty	1.175	log10.penalty	1.575	1	304
1.1875	1.2125	1.2 1.575	log10.penalty	1.2	log10.penalty	1.575	1	344
1.2125	1.2375	1.225 1.575	log10.penalty	1.225	log10.penalty	1.575	1	384
1.2375	1.2625	1.25 1.575	log10.penalty	1.25	log10.penalty	1.575	1	424
1.2625	1.2875	1.275 1.575	log10.penalty	1.275	log10.penalty	1.575	1	464
1.2875	1.3125	1.3 1.575	log10.penalty	1.3	log10.penalty	1.575	1	504
1.3125	1.3375	1.325 1.575	log10.penalty	1.325	log10.penalty	1.575	1	544
1.3375	1.3625	1.35 1.575	log10.penalty	1.35	log10.penalty	1.575	1	584
1.3625	1.3875	1.375 1.575	log10.penalty	1.375	log10.penalty	1.575	1	624
1.3875	1.4125	1.4 1.575	log10.penalty	1.4	log10.penalty	1.575	1	664
1.4125	1.4375	1.425 1.575	log10.penalty	1.425	log10.penalty	1.575	1	704
1.4375	1.4625	1.45 1.575	log10.penalty	1.45	log10.penalty	1.575	1	744
1.4625	1.4875	1.475 1.575	log10.penalty	1.475	log10.penalty	1.575	1	784
1.4875	1.5125	1.5 1.575	log10.penalty	1.5	log10.penalty	1.575	1	824
1.5125	1.5375	1.525 1.575	log10.penalty	1.525	log10.penalty	1.575	1	864
1.5375	1.5625	1.55 1.575	log10.penalty	1.55	log10.penalty	1.575	1	904
1.5625	1.5875	1	log10.penalty	1.575	log10.penalty	1.575	1	1
1.5875	1.6125	1.6 1.575	log10.penalty	1.6	log10.penalty	1.575	1	985
1.6125	1.6375	1.625 1.575	log10.penalty	1.625	log10.penalty	1.575	1	1025
1.6375	1.6625	1.65 1.575	log10.penalty	1.65	log10.penalty	1.575	1	1065
1.6625	1.6875	1.675 1.575	log10.penalty	1.675	log10.penalty	1.575	1	1105
1.6875	1.7125	1.7 1.575	log10.penalty	1.7	log10.penalty	1.575	1	1145
1.7125	1.7375	1.725 1.575	log10.penalty	1.725	log10.penalty	1.575	1	1185
1.7375	1.7625	1.75 1.575	log10.penalty	1.75	log10.penalty	1.575	1	1225
1.7625	1.7875	1.775 1.575	log10.penalty	1.775	log10.penalty	1.575	1	1265
1.7875	1.8125	1.8 1.575	log10.penalty	1.8	log10.penalty	1.575	1	1305
1.8125	1.8375	1.825 1.575	log10.penalty	1.825	log10.penalty	1.575	1	1345
1.8375	1.8625	1.85 1.575	log10.penalty	1.85	log10.penalty	1.575	1	1385
1.8625	1.8875	1.875 1.575	log10.penalty	1.875	log10.penalty	1.575	1	1425
1.8875	1.9125	1.9 1.575	log10.penalty	1.9	log10.penalty	1.575	1	1465
1.9125	1.9375	1.925 1.575	log10.penalty	1.925	log10.penalty	1.575	1	1505
1.9375	1.9625	1.95 1.575	log10.penalty	1.95	log10.penalty	1.575	1	1545
1.9625	1.9875	1.975 1.575	log10.penalty	1.975	log10.penalty	1.575	1	1585
1.9875	2.0125	2 1.575	log10.penalty	2	log10.penalty	1.575	1	1625
0.9875	1.0125	1 1.6	log10.penalty	1	log10.penalty	1.6	1	25
1.0125	1.0375	1.025 1.6	log10.penalty	1.025	log10.penalty	1.6	1	65
1.0375	1.0625	1.05 1.6	log10.penalty	1.05	log10.penalty	1.6	1	105
1.0625	1.0875	1.075 1.6	log10.penalty	1.075	log10.penalty	1.6	1	145
1.0875	1.1125	1.1 1.6	log10.penalty	1.1	log10.penalty	1.6	1	185
1.1125	1.1375	1.125 1.6	log10.penalty	1.125	log10.penalty	1.6	1	225
1.1375	1.1625	1.15 1.6	log10.penalty	1.15	log10.penalty	1.6	1	265
1.1625	1.1875	1.175 1.6	log10.penalty	1.175	log10.penalty	1.6	1	305
1.1875	1.2125	1.2 1.6	log10.penalty	1.2	log10.penalty	1.6	1	345
1.2125	1.2375	1.225 1.6	log10.penalty	1.225	log10.penalty	1.6	1	385
1.2375	1.2625	1.25 1.6	log10.penalty	1.25	log10.penalty	1.6	1	425
1.2625	1.2875	1.275 1.6	log10.penalty	1.275	log10.penalty	1.6	1	465
1.2875	1.3125	1.3 1.6	log10.penalty	1.3	log10.penalty	1.6	1	505
1.3125	1.3375	1.325 1.6	log10.penalty	1.325	log10.penalty	1.6	1	545
1.3375	1.3625	1.35 1.6	log10.penalty	1.35	log10.penalty	1.6	1	585
1.3625	1.3875	1.375 1.6	log10.penalty	1.375	log10.penalty	1.6	1	625
1.3875	1.4125	1.4 1.6	log10.penalty	1.4	log10.penalty	1.6	1	665
1.4125	1.4375	1.425 1.6	log10.penalty	1.425	log10.penalty	1.6	1	705
1.4375	1.4625	1.45 1.6	log10.penalty	1.45	log10.penalty	1.6	1	745
1.4625	1.4875	1.475 1.6	log10.penalty	1.475	log10.penalty	1.6	1	785
1.4875	1.5125	1.5 1.6	log10.penalty	1.5	log10.penalty	1.6	1	825
1.5125	1.5375	1.525 1.6	log10.penalty	1.525	log10.penalty	1.6	1	865
1.5375	1.5625	1.55 1.6	log10.penalty	1.55	log10.penalty	1.6	1	905
1.5625	1.5875	1.575 1.6	log10.penalty	1.575	log10.penalty	1.6	1	945
1.5875	1.6125	1	log10.penalty	1.6	log10.penalty	1.6	1	1
1.6125	1.6375	1.625 1.6	log10.penalty	1.625	log10.penalty	1.6	1	1026
1.6375	1.6625	1.65 1.6	log10.penalty	1.65	log10.penalty	1.6	1	1066
1.6625	1.6875	1.675 1.6	log10.penalty	1.675	log10.penalty	1.6	1	1106
1.6875	1.7125	1.7 1.6	log10.penalty	1.7	log10.penalty	1.6	1	1146
1.7125	1.7375	1.725 1.6	log10.penalty	1.725	log10.penalty	1.6	1	1186
1.7375	1.7625	1.75 1.6	log10.penalty	1.75	log10.penalty	1.6	1	1226
1.7625	1.7875	1.775 1.6	log10.penalty	1.775	log10.penalty	1.6	1	1266
1.7875	1.8125	1.8 1.6	log10.penalty	1.8	log10.penalty	1.6	1	1306
1.8125	1.8375	1.825 1.6	log10.penalty	1.825	log10.penalty	1.6	1	1346
1.8375	1.8625	1.85 1.6	log10.penalty	1.85	log10.penalty	1.6	1	1386
1.8625	1.8875	1.875 1.6	log10.penalty	1.875	log10.penalty	1.6	1	1426
1.8875	1.9125	1.9 1.6	log10.penalty	1.9	log10.penalty	1.6	1	1466
1.9125	1.9375	1.925 1.6	log10.penalty	1.925	log10.penalty	1.6	1	1506
1.9375	1.9625	1.95 1.6	log10.penalty	1.95	log10.penalty	1.6	1	1546
1.9625	1.9875	1.975 1.6	log10.penalty	1.975	log10.penalty	1.6	1	1586
1.9875	2.0125	2 1.6	log10.penalty	2	log10.penalty	1.6	1	1626
0.9875	1.0125	1 1.625	log10.penalty	1	log10.penalty	1.625	1	26
1.0125	1.0375	1.025 1.625	log10.penalty	1.025	log10.penalty	1.625	1	66
1.0375	1.0625	1.05 1.625	log10.penalty	1.05	log10.penalty	1.625	1	106
1.0625	1.0875	1.075 1.625	log10.penalty	1.075	log10.penalty	1.625	1	146
1.0875	1.1125	1.1 1.625	log10.penalty	1.1	log10.penalty	1.625	1	186
1.1125	1.1375	1.125 1.625	log10.penalty	1.125	log10.penalty	1.625	1	226
1.1375	1.1625	1.15 1.625	log10.penalty	1.15	log10.penalty	1.625	1	266
1.1625	1.1875	1.175 1.625	log10.penalty	1.175	log10.penalty	1.625	1	306
1.1875	1.2125	1.2 1.625	log10.penalty	1.2	log10.penalty	1.625	1	346
1.2125	1.2375	1.225 1.625	log10.penalty	1.225	log10.penalty	1.625	1	386
1.2375	1.2625	1.25 1.625	log10.penalty	1.25	log10.penalty	1.625	1	426
1.2625	1.2875	1.275 1.625	log10.penalty	1.275	log10.penalty	1.625	1	466
1.2875	1.3125	1.3 1.625	log10.penalty	1.3	log10.penalty	1.625	1	506
1.3125	1.3375	1.325 1.625	log10.penalty	1.325	log10.penalty	1.625	1	546
1.3375	1.3625	1.35 1.625	log10.penalty	1.35	log10.penalty	1.625	1	586
1.3625	1.3875	1.375 1.625	log10.penalty	1.375	log10.penalty	1.625	1	626
1.3875	1.4125	1.4 1.625	log10.penalty	1.4	log10.penalty	1.625	1	666
1.4125	1.4375	1.425 1.625	log10.penalty	1.425	log10.penalty	1.625	1	706
1.4375	1.4625	1.45 1.625	log10.penalty	1.45	log10.penalty	1.625	1	746
1.4625	1.4875	1.475 1.625	log10.penalty	1.475	log10.penalty	1.625	1	786
1.4875	1.5125	1.5 1.625	log10.penalty	1.5	log10.penalty	1.625	1	826
1.5125	1.5375	1.525 1.625	log10.penalty	1.525	log10.penalty	1.625	1	866
1.5375	1.5625	1.55 1.625	log10.penalty	1.55	log10.penalty	1.625	1	906
1.5625	1.5875	1.575 1.625	log10.penalty	1.575	log10.penalty	1.625	1	946
1.5875	1.6125	1.6 1.625	log10.penalty	1.6	log10.penalty	1.625	1	986
1.6125	1.6375	1	log10.penalty	1.625	log10.penalty	1.625	1	1
1.6375	1.6625	1.65 1.625	log10.penalty	1.65	log10.penalty	1.625	1	1067
1.6625	1.6875	1.675 1.625	log10.penalty	1.675	log10.penalty	1.625	1	1107
1.6875	1.7125	1.7 1.625	log10.penalty	1.7	log10.penalty	1.625	1	1147
1.7125	1.7375	1.725 1.625	log10.penalty	1.725	log10.penalty	1.625	1	1187
1.7375	1.7625	1.75 1.625	log10.penalty	1.75	log10.penalty	1.625	1	1227
1.7625	1.7875	1.775 1.625	log10.penalty	1.775	log10.penalty	1.625	1	1267
1.7875	1.8125	1.8 1.625	log10.penalty	1.8	log10.penalty	1.625	1	1307
1.8125	1.8375	1.825 1.625	log10.penalty	1.825	log10.penalty	1.625	1	1347
1.8375	1.8625	1.85 1.625	log10.penalty	1.85	log10.penalty	1.625	1	1387
1.8625	1.8875	1.875 1.625	log10.penalty	1.875	log10.penalty	1.625	1	1427
1.8875	1.9125	1.9 1.625	log10.penalty	1.9	log10.penalty	1.625	1	1467
1.9125	1.9375	1.925 1.625	log10.penalty	1.925	log10.penalty	1.625	1	1507
1.9375	1.9625	1.95 1.625	log10.penalty	1.95	log10.penalty	1.625	1	1547
1.9625	1.9875	1.975 1.625	log10.penalty	1.975	log10.penalty	1.625	1	1587
1.9875	2.0125	2 1.625	log10.penalty	2	log10.penalty	1.625	1	1627
0.9875	1.0125	1 1.65	log10.penalty	1	log10.penalty	1.65	1	27
1.0125	1.0375	1.025 1.65	log10.penalty	1.025	log10.penalty	1.65	1	67
1.0375	1.0625	1.05 1.65	log10.penalty	1.05	log10.penalty	1.65	1	107
1.0625	1.0875	1.075 1.65	log10.penalty	1.075	log10.penalty	1.65	1	147
1.0875	1.1125	1.1 1.65	log10.penalty	1.1	log10.penalty	1.65	1	187
1.1125	1.1375	1.125 1.65	log10.penalty	1.125	log10.penalty	1.65	1	227
1.1375	1.1625	1.15 1.65	log10.penalty	1.15	log10.penalty	1.65	1	267
1.1625	1.1875	1.175 1.65	log10.penalty	1.175	log10.penalty	1.65	1	307
1.1875	1.2125	1.2 1.65	log10.penalty	1.2	log10.penalty	1.65	1	347
